pflanzen_id,deutscher_name,facet,canonical,ist_stil
KR000188,Maniok,laenderkueche,südamerikanisch,0
KR000188,Maniok,laenderkueche,karibisch,0
KR000188,Maniok,passt_zu,Kokos,
KR000188,Maniok,passt_zu,Chili,
KR000188,Maniok,passt_zu,Limette,
KR000188,Maniok,passt_zu,Erdnuss,
KR000188,Maniok,passt_zu,Fisch,
KR000188,Maniok,kombiniert_mit,Koriander,
KR000188,Maniok,kombiniert_mit,Knoblauch,
KR000188,Maniok,kombiniert_mit,Palmöl,
KR000188,Maniok,kombiniert_mit,Ingwer,
KR000189,Tomate,laenderkueche,italienisch,0
KR000189,Tomate,laenderkueche,mediterran,0
KR000189,Tomate,laenderkueche,mexikanisch,0
KR000189,Tomate,laenderkueche,nahöstlich,0
KR000189,Tomate,passt_zu,Basilikum,
KR000189,Tomate,passt_zu,Mozzarella,
KR000189,Tomate,passt_zu,Knoblauch,
KR000189,Tomate,passt_zu,Olivenöl,
KR000189,Tomate,passt_zu,Aubergine,
KR000189,Tomate,passt_zu,Zucchini,
KR000189,Tomate,kombiniert_mit,Basilikum,
KR000189,Tomate,kombiniert_mit,Oregano,
KR000189,Tomate,kombiniert_mit,Knoblauch,
KR000189,Tomate,kombiniert_mit,Petersilie,
KR000190,Paprika,laenderkueche,mediterran,0
KR000190,Paprika,laenderkueche,osteuropäisch,0
KR000190,Paprika,laenderkueche,nahöstlich,0
KR000190,Paprika,laenderkueche,mexikanisch,0
KR000190,Paprika,passt_zu,Tomate,
KR000190,Paprika,passt_zu,Zwiebel,
KR000190,Paprika,passt_zu,Knoblauch,
KR000190,Paprika,passt_zu,Reis,
KR000190,Paprika,passt_zu,Feta,
KR000190,Paprika,passt_zu,Aubergine,
KR000190,Paprika,kombiniert_mit,Basilikum,
KR000190,Paprika,kombiniert_mit,Oregano,
KR000190,Paprika,kombiniert_mit,Petersilie,
KR000190,Paprika,kombiniert_mit,Chili,
KR000191,Chili,laenderkueche,mexikanisch,0
KR000191,Chili,laenderkueche,indisch,0
KR000191,Chili,laenderkueche,südostasiatisch,0
KR000191,Chili,laenderkueche,koreanisch,0
KR000191,Chili,passt_zu,Limette,
KR000191,Chili,passt_zu,Knoblauch,
KR000191,Chili,passt_zu,Tomate,
KR000191,Chili,passt_zu,Bohnen,
KR000191,Chili,passt_zu,Schokolade,
KR000191,Chili,passt_zu,Mango,
KR000191,Chili,kombiniert_mit,Koriander,
KR000191,Chili,kombiniert_mit,Knoblauch,
KR000191,Chili,kombiniert_mit,Kreuzkümmel,
KR000191,Chili,kombiniert_mit,Zwiebel,
KR000192,Habanero,laenderkueche,karibisch,0
KR000192,Habanero,laenderkueche,mexikanisch,0
KR000192,Habanero,laenderkueche,mittelamerikanisch,0
KR000192,Habanero,passt_zu,Mango,
KR000192,Habanero,passt_zu,Tomate,
KR000192,Habanero,passt_zu,Bohnen,
KR000192,Habanero,passt_zu,Grillmarinaden,
KR000192,Habanero,kombiniert_mit,Mango,
KR000192,Habanero,kombiniert_mit,Limette,
KR000192,Habanero,kombiniert_mit,Koriander,
KR000192,Habanero,kombiniert_mit,Knoblauch,
KR000193,Aubergine,laenderkueche,mediterran,0
KR000193,Aubergine,laenderkueche,nahöstlich,0
KR000193,Aubergine,laenderkueche,indisch,0
KR000193,Aubergine,passt_zu,Tomate,
KR000193,Aubergine,passt_zu,Knoblauch,
KR000193,Aubergine,passt_zu,Tahin,
KR000193,Aubergine,passt_zu,Joghurt,
KR000193,Aubergine,passt_zu,Petersilie,
KR000193,Aubergine,passt_zu,Kreuzkümmel,
KR000193,Aubergine,kombiniert_mit,Knoblauch,
KR000193,Aubergine,kombiniert_mit,Petersilie,
KR000193,Aubergine,kombiniert_mit,Oregano,
KR000193,Aubergine,kombiniert_mit,Chili,
KR000194,Andenbeere,laenderkueche,südamerikanisch,0
KR000194,Andenbeere,laenderkueche,international/modern,1
KR000194,Andenbeere,passt_zu,Vanille,
KR000194,Andenbeere,passt_zu,Schokolade,
KR000194,Andenbeere,passt_zu,Chili,
KR000194,Andenbeere,passt_zu,Joghurt,
KR000194,Andenbeere,passt_zu,Geflügel,
KR000194,Andenbeere,kombiniert_mit,Minze,
KR000194,Andenbeere,kombiniert_mit,Limette,
KR000194,Andenbeere,kombiniert_mit,Ingwer,
KR000194,Andenbeere,kombiniert_mit,Koriander,
KR000195,Tomatillo,laenderkueche,mexikanisch,0
KR000195,Tomatillo,laenderkueche,mittelamerikanisch,0
KR000195,Tomatillo,passt_zu,Chili,
KR000195,Tomatillo,passt_zu,Koriander,
KR000195,Tomatillo,passt_zu,Limette,
KR000195,Tomatillo,passt_zu,Zwiebel,
KR000195,Tomatillo,passt_zu,Avocado,
KR000195,Tomatillo,kombiniert_mit,Knoblauch,
KR000195,Tomatillo,kombiniert_mit,Kreuzkümmel,
KR000195,Tomatillo,kombiniert_mit,Papalo,
KR000195,Tomatillo,kombiniert_mit,Epazote,
KR000196,Gurke,laenderkueche,deutsch,0
KR000196,Gurke,laenderkueche,griechisch,0
KR000196,Gurke,laenderkueche,nahöstlich,0
KR000196,Gurke,laenderkueche,japanisch,0
KR000196,Gurke,laenderkueche,koreanisch,0
KR000196,Gurke,passt_zu,Dill,
KR000196,Gurke,passt_zu,Joghurt,
KR000196,Gurke,passt_zu,Minze,
KR000196,Gurke,passt_zu,Knoblauch,
KR000196,Gurke,passt_zu,Essig,
KR000196,Gurke,passt_zu,Sesam,
KR000196,Gurke,kombiniert_mit,Dill,
KR000196,Gurke,kombiniert_mit,Minze,
KR000196,Gurke,kombiniert_mit,Knoblauch,
KR000196,Gurke,kombiniert_mit,Schnittlauch,
KR000197,Melone,laenderkueche,mediterran,0
KR000197,Melone,laenderkueche,nahöstlich,0
KR000197,Melone,laenderkueche,international/modern,1
KR000197,Melone,passt_zu,Schinken,
KR000197,Melone,passt_zu,Feta,
KR000197,Melone,passt_zu,Minze,
KR000197,Melone,passt_zu,Limette,
KR000197,Melone,passt_zu,Chili,
KR000197,Melone,kombiniert_mit,Basilikum,
KR000197,Melone,kombiniert_mit,Koriander,
KR000197,Melone,kombiniert_mit,Ingwer,
KR000197,Melone,kombiniert_mit,Honig,
KR000198,Wassermelone,laenderkueche,nahöstlich,0
KR000198,Wassermelone,laenderkueche,mediterran,0
KR000198,Wassermelone,laenderkueche,nordamerikanisch,0
KR000198,Wassermelone,passt_zu,Feta,
KR000198,Wassermelone,passt_zu,Minze,
KR000198,Wassermelone,passt_zu,Limette,
KR000198,Wassermelone,passt_zu,Gurke,
KR000198,Wassermelone,passt_zu,Chili,
KR000198,Wassermelone,kombiniert_mit,Basilikum,
KR000198,Wassermelone,kombiniert_mit,Koriander,
KR000198,Wassermelone,kombiniert_mit,rote Zwiebel,
KR000198,Wassermelone,kombiniert_mit,Sesam,
KR000199,Zucchini,laenderkueche,mediterran,0
KR000199,Zucchini,laenderkueche,mitteleuropäisch,0
KR000199,Zucchini,passt_zu,Tomate,
KR000199,Zucchini,passt_zu,Knoblauch,
KR000199,Zucchini,passt_zu,Feta,
KR000199,Zucchini,passt_zu,Zitrone,
KR000199,Zucchini,passt_zu,Basilikum,
KR000199,Zucchini,passt_zu,Minze,
KR000199,Zucchini,kombiniert_mit,Basilikum,
KR000199,Zucchini,kombiniert_mit,Petersilie,
KR000199,Zucchini,kombiniert_mit,Knoblauch,
KR000199,Zucchini,kombiniert_mit,Oregano,
KR000200,Gartenkürbis,laenderkueche,mitteleuropäisch,0
KR000200,Gartenkürbis,laenderkueche,nordamerikanisch,0
KR000200,Gartenkürbis,laenderkueche,mediterran,0
KR000200,Gartenkürbis,passt_zu,Sahne,
KR000200,Gartenkürbis,passt_zu,Muskat,
KR000200,Gartenkürbis,passt_zu,Salbei,
KR000200,Gartenkürbis,passt_zu,Apfel,
KR000200,Gartenkürbis,passt_zu,Speck,
KR000200,Gartenkürbis,kombiniert_mit,Thymian,
KR000200,Gartenkürbis,kombiniert_mit,Rosmarin,
KR000200,Gartenkürbis,kombiniert_mit,Ingwer,
KR000200,Gartenkürbis,kombiniert_mit,Chili,
KR000201,Riesenkürbis,laenderkueche,mitteleuropäisch,0
KR000201,Riesenkürbis,laenderkueche,nordamerikanisch,0
KR000201,Riesenkürbis,passt_zu,Ingwer,
KR000201,Riesenkürbis,passt_zu,Muskat,
KR000201,Riesenkürbis,passt_zu,Kartoffel,
KR000201,Riesenkürbis,passt_zu,Sahne,
KR000201,Riesenkürbis,passt_zu,Speck,
KR000201,Riesenkürbis,kombiniert_mit,Thymian,
KR000201,Riesenkürbis,kombiniert_mit,Petersilie,
KR000201,Riesenkürbis,kombiniert_mit,Chili,
KR000201,Riesenkürbis,kombiniert_mit,Zwiebel,
KR000202,Moschuskürbis,laenderkueche,italienisch,0
KR000202,Moschuskürbis,laenderkueche,nordamerikanisch,0
KR000202,Moschuskürbis,laenderkueche,karibisch,0
KR000202,Moschuskürbis,passt_zu,Salbei,
KR000202,Moschuskürbis,passt_zu,Parmesan,
KR000202,Moschuskürbis,passt_zu,Amaretti,
KR000202,Moschuskürbis,passt_zu,Ingwer,
KR000202,Moschuskürbis,passt_zu,Kokos,
KR000202,Moschuskürbis,kombiniert_mit,Thymian,
KR000202,Moschuskürbis,kombiniert_mit,Chili,
KR000202,Moschuskürbis,kombiniert_mit,Muskat,
KR000202,Moschuskürbis,kombiniert_mit,Zimt,
KR000203,Flaschenkürbis,laenderkueche,indisch,0
KR000203,Flaschenkürbis,laenderkueche,südostasiatisch,0
KR000203,Flaschenkürbis,laenderkueche,mediterran,0
KR000203,Flaschenkürbis,passt_zu,Tomate,
KR000203,Flaschenkürbis,passt_zu,Linse,
KR000203,Flaschenkürbis,passt_zu,Kokos,
KR000203,Flaschenkürbis,passt_zu,Ingwer,
KR000203,Flaschenkürbis,passt_zu,Reis,
KR000203,Flaschenkürbis,kombiniert_mit,Kreuzkümmel,
KR000203,Flaschenkürbis,kombiniert_mit,Koriander,
KR000203,Flaschenkürbis,kombiniert_mit,Chili,
KR000203,Flaschenkürbis,kombiniert_mit,Kurkuma,
KR000204,Bittermelone,laenderkueche,chinesisch,0
KR000204,Bittermelone,laenderkueche,indisch,0
KR000204,Bittermelone,laenderkueche,südostasiatisch,0
KR000204,Bittermelone,laenderkueche,karibisch,0
KR000204,Bittermelone,passt_zu,Chili,
KR000204,Bittermelone,passt_zu,Knoblauch,
KR000204,Bittermelone,passt_zu,Ei,
KR000204,Bittermelone,passt_zu,Schweinefleisch,
KR000204,Bittermelone,passt_zu,schwarze Bohnen,
KR000204,Bittermelone,kombiniert_mit,Ingwer,
KR000204,Bittermelone,kombiniert_mit,Sojasauce,
KR000204,Bittermelone,kombiniert_mit,Kurkuma,
KR000204,Bittermelone,kombiniert_mit,Tamarinde,
KR000205,Schwammgurke,laenderkueche,chinesisch,0
KR000205,Schwammgurke,laenderkueche,südostasiatisch,0
KR000205,Schwammgurke,laenderkueche,indisch,0
KR000205,Schwammgurke,passt_zu,Knoblauch,
KR000205,Schwammgurke,passt_zu,Ingwer,
KR000205,Schwammgurke,passt_zu,Ei,
KR000205,Schwammgurke,passt_zu,Tofu,
KR000205,Schwammgurke,passt_zu,Reis,
KR000205,Schwammgurke,kombiniert_mit,Sojasauce,
KR000205,Schwammgurke,kombiniert_mit,Frühlingszwiebel,
KR000205,Schwammgurke,kombiniert_mit,Chili,
KR000205,Schwammgurke,kombiniert_mit,Koriander,
KR000206,Okra,laenderkueche,westafrikanisch,0
KR000206,Okra,laenderkueche,karibisch,0
KR000206,Okra,laenderkueche,indisch,0
KR000206,Okra,laenderkueche,nahöstlich,0
KR000206,Okra,passt_zu,Tomate,
KR000206,Okra,passt_zu,Chili,
KR000206,Okra,passt_zu,Zwiebel,
KR000206,Okra,passt_zu,Knoblauch,
KR000206,Okra,passt_zu,Kreuzkümmel,
KR000206,Okra,kombiniert_mit,Chili,
KR000206,Okra,kombiniert_mit,Knoblauch,
KR000206,Okra,kombiniert_mit,Koriander,
KR000206,Okra,kombiniert_mit,Kreuzkümmel,
KR000207,Mais,laenderkueche,mexikanisch,0
KR000207,Mais,laenderkueche,nordamerikanisch,0
KR000207,Mais,laenderkueche,italienisch,0
KR000207,Mais,passt_zu,Butter,
KR000207,Mais,passt_zu,Chili,
KR000207,Mais,passt_zu,Limette,
KR000207,Mais,passt_zu,Bohnen,
KR000207,Mais,passt_zu,Käse,
KR000207,Mais,kombiniert_mit,Koriander,
KR000207,Mais,kombiniert_mit,Kreuzkümmel,
KR000207,Mais,kombiniert_mit,Paprika,
KR000207,Mais,kombiniert_mit,Frühlingszwiebel,
KR000208,Artischocke,laenderkueche,italienisch,0
KR000208,Artischocke,laenderkueche,französisch,0
KR000208,Artischocke,laenderkueche,mediterran,0
KR000208,Artischocke,passt_zu,Zitrone,
KR000208,Artischocke,passt_zu,Butter,
KR000208,Artischocke,passt_zu,Knoblauch,
KR000208,Artischocke,passt_zu,Parmesan,
KR000208,Artischocke,passt_zu,Sardellen,
KR000208,Artischocke,kombiniert_mit,Petersilie,
KR000208,Artischocke,kombiniert_mit,Minze,
KR000208,Artischocke,kombiniert_mit,Thymian,
KR000208,Artischocke,kombiniert_mit,Kapern,
KR000209,Karde,laenderkueche,italienisch,0
KR000209,Karde,laenderkueche,französisch,0
KR000209,Karde,laenderkueche,spanisch,0
KR000209,Karde,passt_zu,Zitrone,
KR000209,Karde,passt_zu,Butter,
KR000209,Karde,passt_zu,Sardellen,
KR000209,Karde,passt_zu,Parmesan,
KR000209,Karde,passt_zu,Tomate,
KR000209,Karde,kombiniert_mit,Petersilie,
KR000209,Karde,kombiniert_mit,Knoblauch,
KR000209,Karde,kombiniert_mit,Thymian,
KR000209,Karde,kombiniert_mit,Kapern,
KR000210,Gartenerbse,laenderkueche,britisch,0
KR000210,Gartenerbse,laenderkueche,französisch,0
KR000210,Gartenerbse,laenderkueche,mitteleuropäisch,0
KR000210,Gartenerbse,passt_zu,Minze,
KR000210,Gartenerbse,passt_zu,Butter,
KR000210,Gartenerbse,passt_zu,Möhre,
KR000210,Gartenerbse,passt_zu,Speck,
KR000210,Gartenerbse,passt_zu,Reis,
KR000210,Gartenerbse,kombiniert_mit,Petersilie,
KR000210,Gartenerbse,kombiniert_mit,Dill,
KR000210,Gartenerbse,kombiniert_mit,Estragon,
KR000210,Gartenerbse,kombiniert_mit,Frühlingszwiebel,
KR000211,Zuckererbse,laenderkueche,asiatisch,0
KR000211,Zuckererbse,laenderkueche,französisch,0
KR000211,Zuckererbse,laenderkueche,international/modern,1
KR000211,Zuckererbse,passt_zu,Wokgemüse,
KR000211,Zuckererbse,passt_zu,Butter,
KR000211,Zuckererbse,passt_zu,Sesam,
KR000211,Zuckererbse,passt_zu,Karotte,
KR000211,Zuckererbse,passt_zu,Frühlingszwiebel,
KR000211,Zuckererbse,kombiniert_mit,Minze,
KR000211,Zuckererbse,kombiniert_mit,Frühlingszwiebel,
KR000211,Zuckererbse,kombiniert_mit,Ingwer,
KR000211,Zuckererbse,kombiniert_mit,Sesam,
KR000212,Buschbohne,laenderkueche,mitteleuropäisch,0
KR000212,Buschbohne,laenderkueche,französisch,0
KR000212,Buschbohne,laenderkueche,mediterran,0
KR000212,Buschbohne,passt_zu,Bohnenkraut,
KR000212,Buschbohne,passt_zu,Tomate,
KR000212,Buschbohne,passt_zu,Speck,
KR000212,Buschbohne,passt_zu,Knoblauch,
KR000212,Buschbohne,passt_zu,Kartoffel,
KR000212,Buschbohne,kombiniert_mit,Bohnenkraut,
KR000212,Buschbohne,kombiniert_mit,Petersilie,
KR000212,Buschbohne,kombiniert_mit,Knoblauch,
KR000212,Buschbohne,kombiniert_mit,Zwiebel,
KR000213,Stangenbohne,laenderkueche,mitteleuropäisch,0
KR000213,Stangenbohne,laenderkueche,mediterran,0
KR000213,Stangenbohne,passt_zu,Bohnenkraut,
KR000213,Stangenbohne,passt_zu,Tomate,
KR000213,Stangenbohne,passt_zu,Speck,
KR000213,Stangenbohne,passt_zu,Kartoffel,
KR000213,Stangenbohne,passt_zu,Knoblauch,
KR000213,Stangenbohne,kombiniert_mit,Bohnenkraut,
KR000213,Stangenbohne,kombiniert_mit,Petersilie,
KR000213,Stangenbohne,kombiniert_mit,Knoblauch,
KR000214,Feuerbohne,laenderkueche,österreichisch,0
KR000214,Feuerbohne,laenderkueche,mitteleuropäisch,0
KR000214,Feuerbohne,laenderkueche,mexikanisch,0
KR000214,Feuerbohne,passt_zu,Bohnenkraut,
KR000214,Feuerbohne,passt_zu,Tomate,
KR000214,Feuerbohne,passt_zu,Speck,
KR000214,Feuerbohne,passt_zu,Kürbis,
KR000214,Feuerbohne,passt_zu,Mais,
KR000214,Feuerbohne,kombiniert_mit,Knoblauch,
KR000214,Feuerbohne,kombiniert_mit,Zwiebel,
KR000214,Feuerbohne,kombiniert_mit,Chili,
KR000214,Feuerbohne,kombiniert_mit,Kreuzkümmel,
KR000215,Dicke Bohne,laenderkueche,mediterran,0
KR000215,Dicke Bohne,laenderkueche,britisch,0
KR000215,Dicke Bohne,laenderkueche,nahöstlich,0
KR000215,Dicke Bohne,passt_zu,Minze,
KR000215,Dicke Bohne,passt_zu,Zitrone,
KR000215,Dicke Bohne,passt_zu,Speck,
KR000215,Dicke Bohne,passt_zu,Knoblauch,
KR000215,Dicke Bohne,passt_zu,Pecorino,
KR000215,Dicke Bohne,kombiniert_mit,Minze,
KR000215,Dicke Bohne,kombiniert_mit,Petersilie,
KR000215,Dicke Bohne,kombiniert_mit,Dill,
KR000216,Linse,laenderkueche,indisch,0
KR000216,Linse,laenderkueche,französisch,0
KR000216,Linse,laenderkueche,deutsch,0
KR000216,Linse,laenderkueche,nahöstlich,0
KR000216,Linse,passt_zu,Möhre,
KR000216,Linse,passt_zu,Sellerie,
KR000216,Linse,passt_zu,Essig,
KR000216,Linse,passt_zu,Speck,
KR000216,Linse,passt_zu,Kokos,
KR000216,Linse,kombiniert_mit,Lorbeer,
KR000216,Linse,kombiniert_mit,Kreuzkümmel,
KR000216,Linse,kombiniert_mit,Koriander,
KR000216,Linse,kombiniert_mit,Thymian,
KR000217,Kichererbse,laenderkueche,nahöstlich,0
KR000217,Kichererbse,laenderkueche,indisch,0
KR000217,Kichererbse,laenderkueche,nordafrikanisch,0
KR000217,Kichererbse,passt_zu,Tahin,
KR000217,Kichererbse,passt_zu,Zitrone,
KR000217,Kichererbse,passt_zu,Kreuzkümmel,
KR000217,Kichererbse,passt_zu,Tomate,
KR000217,Kichererbse,passt_zu,Spinat,
KR000217,Kichererbse,kombiniert_mit,Koriander,
KR000217,Kichererbse,kombiniert_mit,Petersilie,
KR000217,Kichererbse,kombiniert_mit,Paprika,
KR000217,Kichererbse,kombiniert_mit,Knoblauch,
KR000218,Sojabohne,laenderkueche,japanisch,0
KR000218,Sojabohne,laenderkueche,chinesisch,0
KR000218,Sojabohne,laenderkueche,koreanisch,0
KR000218,Sojabohne,laenderkueche,südostasiatisch,0
KR000218,Sojabohne,passt_zu,Miso,
KR000218,Sojabohne,passt_zu,Sesam,
KR000218,Sojabohne,passt_zu,Ingwer,
KR000218,Sojabohne,passt_zu,Reis,
KR000218,Sojabohne,passt_zu,Chili,
KR000218,Sojabohne,kombiniert_mit,Sojasauce,
KR000218,Sojabohne,kombiniert_mit,Frühlingszwiebel,
KR000218,Sojabohne,kombiniert_mit,Knoblauch,
KR000218,Sojabohne,kombiniert_mit,Koriander,
KR000219,Lupine,laenderkueche,mediterran,0
KR000219,Lupine,laenderkueche,mitteleuropäisch,0
KR000219,Lupine,passt_zu,Tomate,
KR000219,Lupine,passt_zu,Paprika,
KR000219,Lupine,passt_zu,Kräuteröl,
KR000219,Lupine,passt_zu,Zitrone,
KR000219,Lupine,passt_zu,Getreide,
KR000219,Lupine,kombiniert_mit,Bohnenkraut,
KR000219,Lupine,kombiniert_mit,Petersilie,
KR000219,Lupine,kombiniert_mit,Knoblauch,
KR000219,Lupine,kombiniert_mit,Kreuzkümmel,
KR000220,Erdnuss,laenderkueche,westafrikanisch,0
KR000220,Erdnuss,laenderkueche,südostasiatisch,0
KR000220,Erdnuss,laenderkueche,nordamerikanisch,0
KR000220,Erdnuss,passt_zu,Chili,
KR000220,Erdnuss,passt_zu,Kokos,
KR000220,Erdnuss,passt_zu,Huhn,
KR000220,Erdnuss,passt_zu,Banane,
KR000220,Erdnuss,passt_zu,Schokolade,
KR000220,Erdnuss,kombiniert_mit,Koriander,
KR000220,Erdnuss,kombiniert_mit,Limette,
KR000220,Erdnuss,kombiniert_mit,Ingwer,
KR000220,Erdnuss,kombiniert_mit,Knoblauch,
KR000221,Ingwer,laenderkueche,indisch,0
KR000221,Ingwer,laenderkueche,chinesisch,0
KR000221,Ingwer,laenderkueche,südostasiatisch,0
KR000221,Ingwer,laenderkueche,japanisch,0
KR000221,Ingwer,passt_zu,Karotten,
KR000221,Ingwer,passt_zu,Kürbis,
KR000221,Ingwer,passt_zu,Huhn,
KR000221,Ingwer,passt_zu,Kokosmilch,
KR000221,Ingwer,kombiniert_mit,Knoblauch,
KR000221,Ingwer,kombiniert_mit,Chili,
KR000221,Ingwer,kombiniert_mit,Limette,
KR000221,Ingwer,kombiniert_mit,Koriander,
KR000222,Kurkuma,laenderkueche,indisch,0
KR000222,Kurkuma,laenderkueche,südostasiatisch,0
KR000222,Kurkuma,laenderkueche,nahöstlich,0
KR000222,Kurkuma,passt_zu,Reis,
KR000222,Kurkuma,passt_zu,Linse,
KR000222,Kurkuma,passt_zu,Blumenkohl,
KR000222,Kurkuma,passt_zu,Kokosmilch,
KR000222,Kurkuma,kombiniert_mit,Ingwer,
KR000222,Kurkuma,kombiniert_mit,Kreuzkümmel,
KR000222,Kurkuma,kombiniert_mit,Koriander,
KR000222,Kurkuma,kombiniert_mit,Pfeffer,
KR000223,Galgant,laenderkueche,südostasiatisch,0
KR000223,Galgant,laenderkueche,südostasiatisch,0
KR000223,Galgant,laenderkueche,südostasiatisch,0
KR000223,Galgant,passt_zu,Kokosmilch,
KR000223,Galgant,passt_zu,Huhn,
KR000223,Galgant,passt_zu,Fisch,
KR000223,Galgant,passt_zu,Suppe,
KR000223,Galgant,kombiniert_mit,Zitronengras,
KR000223,Galgant,kombiniert_mit,Kaffernlimette,
KR000223,Galgant,kombiniert_mit,Chili,
KR000223,Galgant,kombiniert_mit,Fischsauce,
KR000224,Kleiner Galgant,laenderkueche,südostasiatisch,0
KR000224,Kleiner Galgant,laenderkueche,südostasiatisch,0
KR000224,Kleiner Galgant,laenderkueche,historisch europäisch,0
KR000224,Kleiner Galgant,passt_zu,Reisgerichte,
KR000224,Kleiner Galgant,passt_zu,Curry,
KR000224,Kleiner Galgant,passt_zu,Geflügel,
KR000224,Kleiner Galgant,passt_zu,Wurzelgemüse,
KR000224,Kleiner Galgant,kombiniert_mit,Koriander,
KR000224,Kleiner Galgant,kombiniert_mit,Pfeffer,
KR000224,Kleiner Galgant,kombiniert_mit,Zimt,
KR000224,Kleiner Galgant,kombiniert_mit,Nelke,
KR000225,Kardamom,laenderkueche,indisch,0
KR000225,Kardamom,laenderkueche,nahöstlich,0
KR000225,Kardamom,laenderkueche,skandinavisch,0
KR000225,Kardamom,laenderkueche,nahöstlich,0
KR000225,Kardamom,passt_zu,Reis,
KR000225,Kardamom,passt_zu,Milchdesserts,
KR000225,Kardamom,passt_zu,Kaffee,
KR000225,Kardamom,passt_zu,Gebäck,
KR000225,Kardamom,kombiniert_mit,Zimt,
KR000225,Kardamom,kombiniert_mit,Nelke,
KR000225,Kardamom,kombiniert_mit,Safran,
KR000225,Kardamom,kombiniert_mit,Pistazie,
KR000226,Paradieskörner,laenderkueche,westafrikanisch,0
KR000226,Paradieskörner,laenderkueche,nordafrikanisch,0
KR000226,Paradieskörner,laenderkueche,international/modern,1
KR000226,Paradieskörner,passt_zu,Kürbis,
KR000226,Paradieskörner,passt_zu,Lamm,
KR000226,Paradieskörner,passt_zu,Wurzelgemüse,
KR000226,Paradieskörner,passt_zu,Schmorgerichte,
KR000226,Paradieskörner,kombiniert_mit,Koriander,
KR000226,Paradieskörner,kombiniert_mit,Ingwer,
KR000226,Paradieskörner,kombiniert_mit,Zimt,
KR000226,Paradieskörner,kombiniert_mit,Chili,
KR000227,Pfeffer,laenderkueche,indisch,0
KR000227,Pfeffer,laenderkueche,europäisch,0
KR000227,Pfeffer,laenderkueche,südostasiatisch,0
KR000227,Pfeffer,laenderkueche,karibisch,0
KR000227,Pfeffer,passt_zu,Rind,
KR000227,Pfeffer,passt_zu,Pilz,
KR000227,Pfeffer,passt_zu,Tomate,
KR000227,Pfeffer,passt_zu,Ei,
KR000227,Pfeffer,kombiniert_mit,Salz,
KR000227,Pfeffer,kombiniert_mit,Thymian,
KR000227,Pfeffer,kombiniert_mit,Lorbeer,
KR000227,Pfeffer,kombiniert_mit,Zitrone,
KR000228,Langer Pfeffer,laenderkueche,indisch,0
KR000228,Langer Pfeffer,laenderkueche,südostasiatisch,0
KR000228,Langer Pfeffer,laenderkueche,historisch europäisch,0
KR000228,Langer Pfeffer,passt_zu,Wild,
KR000228,Langer Pfeffer,passt_zu,Kürbis,
KR000228,Langer Pfeffer,passt_zu,Schokolade,
KR000228,Langer Pfeffer,passt_zu,Schmorgerichte,
KR000228,Langer Pfeffer,kombiniert_mit,Zimt,
KR000228,Langer Pfeffer,kombiniert_mit,Nelke,
KR000228,Langer Pfeffer,kombiniert_mit,Wild,
KR000228,Langer Pfeffer,kombiniert_mit,Schokolade,
KR000229,Szechuanpfeffer,laenderkueche,chinesisch,0
KR000229,Szechuanpfeffer,laenderkueche,chinesisch,0
KR000229,Szechuanpfeffer,laenderkueche,japanisch,0
KR000229,Szechuanpfeffer,passt_zu,Ente,
KR000229,Szechuanpfeffer,passt_zu,Auberginen,
KR000229,Szechuanpfeffer,passt_zu,Tofu,
KR000229,Szechuanpfeffer,passt_zu,Zitrus,
KR000229,Szechuanpfeffer,kombiniert_mit,Chili,
KR000229,Szechuanpfeffer,kombiniert_mit,Ingwer,
KR000229,Szechuanpfeffer,kombiniert_mit,Sojasauce,
KR000229,Szechuanpfeffer,kombiniert_mit,Sesam,
KR000230,Zimt,laenderkueche,mitteleuropäisch,0
KR000230,Zimt,laenderkueche,indisch,0
KR000230,Zimt,laenderkueche,nahöstlich,0
KR000230,Zimt,laenderkueche,mexikanisch,0
KR000230,Zimt,passt_zu,Apfel,
KR000230,Zimt,passt_zu,Pflaumen,
KR000230,Zimt,passt_zu,Milchreis,
KR000230,Zimt,passt_zu,Kürbis,
KR000230,Zimt,kombiniert_mit,Nelke,
KR000230,Zimt,kombiniert_mit,Kardamom,
KR000230,Zimt,kombiniert_mit,Apfel,
KR000230,Zimt,kombiniert_mit,Orange,
KR000231,Cassia-Zimt,laenderkueche,chinesisch,0
KR000231,Cassia-Zimt,laenderkueche,südostasiatisch,0
KR000231,Cassia-Zimt,laenderkueche,mitteleuropäisch,0
KR000231,Cassia-Zimt,passt_zu,Apfelkompott,
KR000231,Cassia-Zimt,passt_zu,Gebäck,
KR000231,Cassia-Zimt,passt_zu,Milchreis,
KR000231,Cassia-Zimt,passt_zu,Pflaumen,
KR000231,Cassia-Zimt,kombiniert_mit,Sternanis,
KR000231,Cassia-Zimt,kombiniert_mit,Nelke,
KR000231,Cassia-Zimt,kombiniert_mit,Sojasauce,
KR000231,Cassia-Zimt,kombiniert_mit,Pflaume,
KR000232,Gewürznelke,laenderkueche,mitteleuropäisch,0
KR000232,Gewürznelke,laenderkueche,indisch,0
KR000232,Gewürznelke,laenderkueche,südostasiatisch,0
KR000232,Gewürznelke,passt_zu,Rotkohl,
KR000232,Gewürznelke,passt_zu,Birne,
KR000232,Gewürznelke,passt_zu,Wild,
KR000232,Gewürznelke,passt_zu,Schmorgerichte,
